"Analysis","Method","Effect","Strata","Cutpoint","TV.age","Outcome","Doubly.robust","Covariates","Missing","Order","Sample.weights","Attention.cutpoint","Estimate","StdErr","p"
"PSA","IPTW","ATT",NA,"40/60","~1.5","Within-sex SS","Yes","Expanded","trees",NA,"Sample weights",NA,-0.842565419391381,1.01723564940393,0.407638968193838
"PSA","IPTW","ATE",NA,"40/60","~3","Raw","No","Expanded","trees",NA,NA,NA,-0.050841524020283,0.0206690912249856,0.014002113456201
"PSA","IPTW","ATE",NA,"40/60","~3","Raw","No","Expanded","trees",NA,"Sample weights",NA,-0.0786920540179048,0.02324721432049,0.000728143550986384
"PSA","IPTW","ATE",NA,"40/60","~3","Raw","Yes","Expanded","trees",NA,NA,NA,-0.0413162724155737,0.0202083947891308,0.0410704964096943
"PSA","IPTW","ATE",NA,"40/60","~3","Raw","Yes","Expanded","trees",NA,"Sample weights",NA,-0.0601946500412272,0.023168551455974,0.00946175539367566
"PSA","IPTW","ATE",NA,"40/60","~3","Within-sex SS","No","Expanded","trees",NA,NA,NA,1.35759058370896,0.71747510654644,0.0586422020104114
"PSA","IPTW","ATE",NA,"40/60","~3","Within-sex SS","No","Expanded","trees",NA,"Sample weights",NA,2.31922029705849,0.820038562103079,0.00473783773279894
"PSA","IPTW","ATE",NA,"40/60","~3","Within-sex SS","Yes","Expanded","trees",NA,NA,NA,1.07240631607839,0.728170984591555,0.141026379276334
"PSA","IPTW","ATE",NA,"40/60","~3","Within-sex SS","Yes","Expanded","trees",NA,"Sample weights",NA,1.8594878171647,0.836352511694167,0.0263387524927814
"PSA","IPTW","ATT",NA,"40/60","~3","Raw","No","Expanded","trees",NA,NA,NA,-0.0374806329822576,0.0237359500408447,0.114509159554254
"PSA","IPTW","ATT",NA,"40/60","~3","Raw","No","Expanded","trees",NA,"Sample weights",NA,-0.0801652159871825,0.0238682394154797,0.000800736198428729
"PSA","IPTW","ATT",NA,"40/60","~3","Raw","Yes","Expanded","trees",NA,NA,NA,-0.0356676203448164,0.0241215220960838,0.139449973505141
"PSA","IPTW","ATT",NA,"40/60","~3","Raw","Yes","Expanded","trees",NA,"Sample weights",NA,-0.0650534643934003,0.0252069720692801,0.00995662929155656
"PSA","IPTW","ATT",NA,"40/60","~3","Within-sex SS","No","Expanded","trees",NA,NA,NA,0.758184901084883,0.792013873291389,0.338562451980391
"PSA","IPTW","ATT",NA,"40/60","~3","Within-sex SS","No","Expanded","trees",NA,"Sample weights",NA,2.16188317114025,0.812287739850022,0.00785540989978038
"PSA","IPTW","ATT",NA,"40/60","~3","Within-sex SS","Yes","Expanded","trees",NA,NA,NA,0.742627221718454,0.838752637947853,0.376094917210467
"PSA","IPTW","ATT",NA,"40/60","~3","Within-sex SS","Yes","Expanded","trees",NA,"Sample weights",NA,1.90926749836684,0.864164154487604,0.0273086489778791
"PSA","IPTW","ATE",NA,"50","~1.5","Raw","No","Original","trees",NA,NA,NA,0.000303226361764284,0.0195694187877707,0.987638870996115
"PSA","IPTW","ATE",NA,"50","~1.5","Raw","No","Original","trees",NA,"Sample weights",NA,-0.0326585855120239,0.0222188381187854,0.141754815787875
"PSA","IPTW","ATE",NA,"50","~1.5","Raw","Yes","Original","trees",NA,NA,NA,0.0108351198497527,0.0207289183724275,0.601242859562049
"PSA","IPTW","ATE",NA,"50","~1.5","Raw","Yes","Original","trees",NA,"Sample weights",NA,-0.0142654183206056,0.0242345511533482,0.556176096731558
"PSA","IPTW","ATE",NA,"50","~1.5","Within-sex SS","No","Original","trees",NA,NA,NA,-0.536308701403693,0.665796309557073,0.420618733681837
"PSA","IPTW","ATE",NA,"50","~1.5","Within-sex SS","No","Original","trees",NA,"Sample weights",NA,0.46695217252363,0.75653129954847,0.537154898864767
"PSA","IPTW","ATE",NA,"50","~1.5","Within-sex SS","Yes","Original","trees",NA,NA,NA,-0.925299573600855,0.704963922318992,0.189503380065558
"PSA","IPTW","ATE",NA,"50","~1.5","Within-sex SS","Yes","Original","trees",NA,"Sample weights",NA,-0.156514240131308,0.81271834005077,0.847308859586274
"PSA","IPTW","ATT",NA,"50","~1.5","Raw","No","Original","trees",NA,NA,NA,0.0164418020104586,0.0220147769875622,0.45523892275134
"PSA","IPTW","ATT",NA,"50","~1.5","Raw","No","Original","trees",NA,"Sample weights",NA,-0.012066865136629,0.0233844118047063,0.605895499245286
"PSA","IPTW","ATT",NA,"50","~1.5","Raw","Yes","Original","trees",NA,NA,NA,0.0232245197711325,0.0221245409304613,0.293987801320387
"PSA","IPTW","ATT",NA,"50","~1.5","Raw","Yes","Original","trees",NA,"Sample weights",NA,0.000126231258606434,0.0238164864945519,0.995771684420522
"PSA","IPTW","ATT",NA,"50","~1.5","Within-sex SS","No","Original","trees",NA,NA,NA,-1.01144521013863,0.74063275873122,0.172202755202128
"PSA","IPTW","ATT",NA,"50","~1.5","Within-sex SS","No","Original","trees",NA,"Sample weights",NA,-0.0775693184493684,0.817412657855588,0.924406840513913
"PSA","IPTW","ATT",NA,"50","~1.5","Within-sex SS","Yes","Original","trees",NA,NA,NA,-1.37351323652836,0.749503327574774,0.0670339433827741
"PSA","IPTW","ATT",NA,"50","~1.5","Within-sex SS","Yes","Original","trees",NA,"Sample weights",NA,-0.569229213028541,0.829036257210202,0.492414238749268
"PSA","IPTW","ATE",NA,"50","~3","Raw","No","Original","trees",NA,NA,NA,-0.0506225147260455,0.0178053633208438,0.00451171911927611
"PSA","IPTW","ATE",NA,"50","~3","Raw","No","Original","trees",NA,"Sample weights",NA,-0.0755557786820176,0.0203848210830266,0.000215718432409183
"PSA","IPTW","ATE",NA,"50","~3","Raw","Yes","Original","trees",NA,NA,NA,-0.0398788976651403,0.0175337375085144,0.0230445999431844
"PSA","IPTW","ATE",NA,"50","~3","Raw","Yes","Original","trees",NA,"Sample weights",NA,-0.0621816874110668,0.0199217473703529,0.00182573969838451
"PSA","IPTW","ATE",NA,"50","~3","Within-sex SS","No","Original","trees",NA,NA,NA,1.28820763969142,0.638417325555999,0.0437423265627565
"PSA","IPTW","ATE",NA,"50","~3","Within-sex SS","No","Original","trees",NA,"Sample weights",NA,2.22394369184401,0.729629938983129,0.00233316770227645
"PSA","IPTW","ATE",NA,"50","~3","Within-sex SS","Yes","Original","trees",NA,NA,NA,1.06178853100439,0.642643891711572,0.0986459983617029
"PSA","IPTW","ATE",NA,"50","~3","Within-sex SS","Yes","Original","trees",NA,"Sample weights",NA,1.90983904146331,0.727169524147319,0.0086947880150785
"PSA","IPTW","ATT",NA,"50","~3","Raw","No","Original","trees",NA,NA,NA,-0.0432395640253717,0.0195798205252557,0.0273280915350855
"PSA","IPTW","ATT",NA,"50","~3","Raw","No","Original","trees",NA,"Sample weights",NA,-0.0772941790164576,0.0208466470235746,0.000214639677039408
"PSA","IPTW","ATT",NA,"50","~3","Raw","Yes","Original","trees",NA,NA,NA,-0.0400876279915139,0.0193231045784785,0.0381564909196823
"PSA","IPTW","ATT",NA,"50","~3","Raw","Yes","Original","trees",NA,"Sample weights",NA,-0.0691814078885809,0.0209336041722754,0.000967864078228758
"PSA","IPTW","ATT",NA,"50","~3","Within-sex SS","No","Original","trees",NA,NA,NA,0.80635601458711,0.690390412282828,0.24295600438299
"PSA","IPTW","ATT",NA,"50","~3","Within-sex SS","No","Original","trees",NA,"Sample weights",NA,2.032930774744,0.721829583234869,0.00490423561922542
"PSA","IPTW","ATT",NA,"50","~3","Within-sex SS","Yes","Original","trees",NA,NA,NA,0.767597101819175,0.699771093761168,0.272813188633171
"PSA","IPTW","ATT",NA,"50","~3","Within-sex SS","Yes","Original","trees",NA,"Sample weights",NA,1.95303466198839,0.73552105000315,0.00799001644518727
"PSA","IPTW","ATE",NA,"50","~1.5","Raw","No","Expanded","trees",NA,NA,NA,-0.0013024719133808,0.0195300742601414,0.946834613361036
"PSA","IPTW","ATE",NA,"50","~1.5","Raw","No","Expanded","trees",NA,"Sample weights",NA,-0.0343831064192044,0.0222076464020246,0.121716945281114
"PSA","IPTW","ATE",NA,"50","~1.5","Raw","Yes","Expanded","trees",NA,NA,NA,0.00906615354028961,0.0205672298394952,0.659405999663658
"PSA","IPTW","ATE",NA,"50","~1.5","Raw","Yes","Expanded","trees",NA,"Sample weights",NA,-0.0154786831783998,0.0241978172911692,0.522465958002806
"PSA","IPTW","ATE",NA,"50","~1.5","Within-sex SS","No","Expanded","trees",NA,NA,NA,-0.486582562829264,0.664314667477829,0.463975138247538
"PSA","IPTW","ATE",NA,"50","~1.5","Within-sex SS","No","Expanded","trees",NA,"Sample weights",NA,0.525604600985245,0.754361052158559,0.48603750115311
"PSA","IPTW","ATE",NA,"50","~1.5","Within-sex SS","Yes","Expanded","trees",NA,NA,NA,-0.887016890552622,0.701699802421222,0.206359746888258
"PSA","IPTW","ATE",NA,"50","~1.5","Within-sex SS","Yes","Expanded","trees",NA,"Sample weights",NA,-0.133465228517658,0.808714060754113,0.868935951512222
"PSA","IPTW","ATT",NA,"50","~1.5","Raw","No","Expanded","trees",NA,NA,NA,0.015228831678249,0.0218562812733842,0.486025763490977
"PSA","IPTW","ATT",NA,"50","~1.5","Raw","No","Expanded","trees",NA,"Sample weights",NA,-0.0141186199007675,0.0230629341931294,0.540488686954343
"PSA","IPTW","ATT",NA,"50","~1.5","Raw","Yes","Expanded","trees",NA,NA,NA,0.0183101525594245,0.0214878515332021,0.39426167703979
"PSA","IPTW","ATT",NA,"50","~1.5","Raw","Yes","Expanded","trees",NA,"Sample weights",NA,-0.00239227252372523,0.023381729561638,0.918518921969112
"PSA","IPTW","ATT",NA,"50","~1.5","Within-sex SS","No","Expanded","trees",NA,NA,NA,-0.978583152796245,0.735726548895157,0.183640373890248
"PSA","IPTW","ATT",NA,"50","~1.5","Within-sex SS","No","Expanded","trees",NA,"Sample weights",NA,-0.0184938144097951,0.80285567156093,0.981624624228638
"PSA","IPTW","ATT",NA,"50","~1.5","Within-sex SS","Yes","Expanded","trees",NA,NA,NA,-1.2520448132315,0.736977961693717,0.0895137930455487
"PSA","IPTW","ATT",NA,"50","~1.5","Within-sex SS","Yes","Expanded","trees",NA,"Sample weights",NA,-0.532887006326479,0.814969436081014,0.513277321841393
"PSA","IPTW","ATE",NA,"50","~3","Raw","No","Expanded","trees",NA,NA,NA,-0.0481535171025327,0.0179312192981754,0.00730123580450972
"PSA","IPTW","ATE",NA,"50","~3","Raw","No","Expanded","trees",NA,"Sample weights",NA,-0.07574671468322,0.0201423303989473,0.000174256352375532
"PSA","IPTW","ATE",NA,"50","~3","Raw","Yes","Expanded","trees",NA,NA,NA,-0.0357857194349114,0.0176559332001183,0.0428085435168572
"PSA","IPTW","ATE",NA,"50","~3","Raw","Yes","Expanded","trees",NA,"Sample weights",NA,-0.0596513943950838,0.019756596833458,0.00256481410059438
"PSA","IPTW","ATE",NA,"50","~3","Within-sex SS","No","Expanded","trees",NA,NA,NA,1.18325142562927,0.638411942167269,0.0639662744668666
"PSA","IPTW","ATE",NA,"50","~3","Within-sex SS","No","Expanded","trees",NA,"Sample weights",NA,2.2077235752398,0.722997558263601,0.00229081323697326
"PSA","IPTW","ATE",NA,"50","~3","Within-sex SS","Yes","Expanded","trees",NA,NA,NA,0.923010376788676,0.642904408788471,0.151246558786056
"PSA","IPTW","ATE",NA,"50","~3","Within-sex SS","Yes","Expanded","trees",NA,"Sample weights",NA,1.85552961576038,0.72299390591738,0.0103462758982639
"PSA","IPTW","ATT",NA,"50","~3","Raw","No","Expanded","trees",NA,NA,NA,-0.0382145739796117,0.0199677716918243,0.0557826755573314
"PSA","IPTW","ATT",NA,"50","~3","Raw","No","Expanded","trees",NA,"Sample weights",NA,-0.0761740148915955,0.0207572538561238,0.000248960524596931
"PSA","IPTW","ATT",NA,"50","~3","Raw","Yes","Expanded","trees",NA,NA,NA,-0.0178851025541767,0.021148954283926,0.397848710879963
"PSA","IPTW","ATT",NA,"50","~3","Raw","Yes","Expanded","trees",NA,"Sample weights",NA,-0.0604706822221891,0.0219576052678495,0.00594747629606286
"PSA","IPTW","ATT",NA,"50","~3","Within-sex SS","No","Expanded","trees",NA,NA,NA,0.637162440289892,0.69302037592318,0.357996317381069
"PSA","IPTW","ATT",NA,"50","~3","Within-sex SS","No","Expanded","trees",NA,"Sample weights",NA,1.99617790754724,0.720993663299011,0.00568023685254745
"PSA","IPTW","ATT",NA,"50","~3","Within-sex SS","Yes","Expanded","trees",NA,NA,NA,0.0644754220633174,0.748266835698492,0.931344020218799
"PSA","IPTW","ATT",NA,"50","~3","Within-sex SS","Yes","Expanded","trees",NA,"Sample weights",NA,1.58817260923209,0.770969035858963,0.0395487922051534
"PSA","IPTW","ATE",NA,"60","~1.5","Raw","No","Original","trees",NA,NA,NA,-0.0246404829705484,0.021142770465406,0.243980876984308
"PSA","IPTW","ATE",NA,"60","~1.5","Raw","No","Original","trees",NA,"Sample weights",NA,-0.0525655980366452,0.0263027966780001,0.045798060198315
"PSA","IPTW","ATE",NA,"60","~1.5","Raw","Yes","Original","trees",NA,NA,NA,-0.0188646624531634,0.0223283388732844,0.398286604471992
"PSA","IPTW","ATE",NA,"60","~1.5","Raw","Yes","Original","trees",NA,"Sample weights",NA,-0.0368788853920255,0.0283068838803904,0.192792426627693
"PSA","IPTW","ATE",NA,"60","~1.5","Within-sex SS","No","Original","trees",NA,NA,NA,0.404450456931458,0.70300880301658,0.565144170401188
"PSA","IPTW","ATE",NA,"60","~1.5","Within-sex SS","No","Original","trees",NA,"Sample weights",NA,1.1542280625391,0.842280176797421,0.170728356596775
"PSA","IPTW","ATE",NA,"60","~1.5","Within-sex SS","Yes","Original","trees",NA,NA,NA,0.195697063587677,0.736634678817677,0.790527475974298
"PSA","IPTW","ATE",NA,"60","~1.5","Within-sex SS","Yes","Original","trees",NA,"Sample weights",NA,0.665350326308395,0.89608202473126,0.457871140349043
"PSA","IPTW","ATT",NA,"60","~1.5","Raw","No","Original","trees",NA,NA,NA,-0.000393885811112327,0.0220398486399871,0.985743100195132
"PSA","IPTW","ATT",NA,"60","~1.5","Raw","No","Original","trees",NA,"Sample weights",NA,-0.0233881607648323,0.0239579343656076,0.329073057313208
"PSA","IPTW","ATT",NA,"60","~1.5","Raw","Yes","Original","trees",NA,NA,NA,-0.00512526761489712,0.0220723464243278,0.816405278034688
"PSA","IPTW","ATT",NA,"60","~1.5","Raw","Yes","Original","trees",NA,"Sample weights",NA,-0.0180860981114136,0.0240890630608491,0.452865311898903
"PSA","IPTW","ATT",NA,"60","~1.5","Within-sex SS","No","Original","trees",NA,NA,NA,-0.345104301414329,0.742591745626566,0.642175883910431
"PSA","IPTW","ATT",NA,"60","~1.5","Within-sex SS","No","Original","trees",NA,"Sample weights",NA,0.362247206556376,0.826977272861351,0.661406391020658
"PSA","IPTW","ATT",NA,"60","~1.5","Within-sex SS","Yes","Original","trees",NA,NA,NA,-0.340109248318357,0.743408472493872,0.647365030016751
"PSA","IPTW","ATT",NA,"60","~1.5","Within-sex SS","Yes","Original","trees",NA,"Sample weights",NA,0.155439012831342,0.836343972988908,0.852578366096639
"PSA","IPTW","ATE",NA,"60","~3","Raw","No","Original","trees",NA,NA,NA,-0.058309035992572,0.0189873440842297,0.00216175225709475
"PSA","IPTW","ATE",NA,"60","~3","Raw","No","Original","trees",NA,"Sample weights",NA,-0.0818554598105301,0.023279865090278,0.000447334664019558
"PSA","IPTW","ATE",NA,"60","~3","Raw","Yes","Original","trees",NA,NA,NA,-0.0528815343129863,0.0193003354345122,0.00620221570974785
"PSA","IPTW","ATE",NA,"60","~3","Raw","Yes","Original","trees",NA,"Sample weights",NA,-0.0685831580546437,0.0234822159271589,0.00353391986899711
"PSA","IPTW","ATE",NA,"60","~3","Within-sex SS","No","Original","trees",NA,NA,NA,1.56463798086591,0.669926477132863,0.0196126221165767
"PSA","IPTW","ATE",NA,"60","~3","Within-sex SS","No","Original","trees",NA,"Sample weights",NA,2.39453141824924,0.816608163656948,0.00340250728869961
"PSA","IPTW","ATE",NA,"60","~3","Within-sex SS","Yes","Original","trees",NA,NA,NA,1.21879747131976,0.684197249767282,0.075015618101418
"PSA","IPTW","ATE",NA,"60","~3","Within-sex SS","Yes","Original","trees",NA,"Sample weights",NA,1.8708874767643,0.826721982805882,0.0237478499185041
"PSA","IPTW","ATT",NA,"60","~3","Raw","No","Original","trees",NA,NA,NA,-0.0481973050065583,0.0206853683368961,0.0199013826086651
"PSA","IPTW","ATT",NA,"60","~3","Raw","No","Original","trees",NA,"Sample weights",NA,-0.0839521407124329,0.0227829230220347,0.000234730788442869
"PSA","IPTW","ATT",NA,"60","~3","Raw","Yes","Original","trees",NA,NA,NA,-0.0453477152079724,0.02215318803365,0.0408061994244358
"PSA","IPTW","ATT",NA,"60","~3","Raw","Yes","Original","trees",NA,"Sample weights",NA,-0.0692315238207277,0.0243399608990564,0.00450174727956134
"PSA","IPTW","ATT",NA,"60","~3","Within-sex SS","No","Original","trees",NA,NA,NA,1.01184453632726,0.710503079258031,0.154564708552051
"PSA","IPTW","ATT",NA,"60","~3","Within-sex SS","No","Original","trees",NA,"Sample weights",NA,2.26469553410269,0.771408946904244,0.00336449829691644
"PSA","IPTW","ATT",NA,"60","~3","Within-sex SS","Yes","Original","trees",NA,NA,NA,0.844718101797405,0.758874242419805,0.265811799195686
"PSA","IPTW","ATT",NA,"60","~3","Within-sex SS","Yes","Original","trees",NA,"Sample weights",NA,1.78145851940953,0.81866693264252,0.0296868239609148
"PSA","IPTW","ATE",NA,"60","~1.5","Raw","No","Expanded","trees",NA,NA,NA,-0.0233268005164415,0.0206342367409301,0.258403508746741
"PSA","IPTW","ATE",NA,"60","~1.5","Raw","No","Expanded","trees",NA,"Sample weights",NA,-0.0491485096173056,0.0255439965463306,0.0544853210750824
"PSA","IPTW","ATE",NA,"60","~1.5","Raw","Yes","Expanded","trees",NA,NA,NA,-0.014548819037073,0.0213146963800076,0.494955476513681
"PSA","IPTW","ATE",NA,"60","~1.5","Raw","Yes","Expanded","trees",NA,"Sample weights",NA,-0.0377038844468249,0.0268315157683955,0.16011294019088
"PSA","IPTW","ATE",NA,"60","~1.5","Within-sex SS","No","Expanded","trees",NA,NA,NA,0.424559324166579,0.697597848756032,0.542857680725395
"PSA","IPTW","ATE",NA,"60","~1.5","Within-sex SS","No","Expanded","trees",NA,"Sample weights",NA,1.14252028507684,0.834570636760109,0.17115597431935
"PSA","IPTW","ATE",NA,"60","~1.5","Within-sex SS","Yes","Expanded","trees",NA,NA,NA,0.211449125906039,0.717288266937795,0.768185371042211
"PSA","IPTW","ATE",NA,"60","~1.5","Within-sex SS","Yes","Expanded","trees",NA,"Sample weights",NA,0.843396563979523,0.871343471683288,0.333198683910782
"PSA","IPTW","ATT",NA,"60","~1.5","Raw","No","Expanded","trees",NA,NA,NA,-0.000955375963066842,0.0221169538692381,0.965549114834951
"PSA","IPTW","ATT",NA,"60","~1.5","Raw","No","Expanded","trees",NA,"Sample weights",NA,-0.022763513580217,0.0240357842387498,0.343717196641204
"PSA","IPTW","ATT",NA,"60","~1.5","Raw","Yes","Expanded","trees",NA,NA,NA,-0.00749765130853297,0.0222704569213709,0.736407638057169
"PSA","IPTW","ATT",NA,"60","~1.5","Raw","Yes","Expanded","trees",NA,"Sample weights",NA,-0.0208258983823471,0.0245274221246853,0.39594000747539
"PSA","IPTW","ATT",NA,"60","~1.5","Within-sex SS","No","Expanded","trees",NA,NA,NA,-0.318415620988966,0.74271748138563,0.668175462460588
"PSA","IPTW","ATT",NA,"60","~1.5","Within-sex SS","No","Expanded","trees",NA,"Sample weights",NA,0.37974310472812,0.823440159425833,0.644729349057181
"PSA","IPTW","ATT",NA,"60","~1.5","Within-sex SS","Yes","Expanded","trees",NA,NA,NA,-0.233086175382026,0.749068379869956,0.75570746911453
"PSA","IPTW","ATT",NA,"60","~1.5","Within-sex SS","Yes","Expanded","trees",NA,"Sample weights",NA,0.289949198510432,0.844001684742894,0.731230045573602
"PSA","IPTW","ATE",NA,"60","~3","Raw","No","Expanded","trees",NA,NA,NA,-0.056942548055894,0.0190381610838812,0.00281395006218195
"PSA","IPTW","ATE",NA,"60","~3","Raw","No","Expanded","trees",NA,"Sample weights",NA,-0.081094093424308,0.0231269701322375,0.000463816156491879
"PSA","IPTW","ATE",NA,"60","~3","Raw","Yes","Expanded","trees",NA,NA,NA,-0.0503819629467146,0.0209240012815748,0.0161572892756286
"PSA","IPTW","ATE",NA,"60","~3","Raw","Yes","Expanded","trees",NA,"Sample weights",NA,-0.0622830203498284,0.0249976558694367,0.0128175525664777
"PSA","IPTW","ATE",NA,"60","~3","Within-sex SS","No","Expanded","trees",NA,NA,NA,1.53593663035755,0.671607270241537,0.0223011644774523
"PSA","IPTW","ATE",NA,"60","~3","Within-sex SS","No","Expanded","trees",NA,"Sample weights",NA,2.39606260770405,0.815302248497689,0.00333146135309032
"PSA","IPTW","ATE",NA,"60","~3","Within-sex SS","Yes","Expanded","trees",NA,NA,NA,1.37089344763158,0.749319798487358,0.0675082850544887
"PSA","IPTW","ATE",NA,"60","~3","Within-sex SS","Yes","Expanded","trees",NA,"Sample weights",NA,1.79296392431332,0.891463457677596,0.0444656427610931
"PSA","IPTW","ATT",NA,"60","~3","Raw","No","Expanded","trees",NA,NA,NA,-0.0463066857381556,0.021150536005855,0.028680754044494
"PSA","IPTW","ATT",NA,"60","~3","Raw","No","Expanded","trees",NA,"Sample weights",NA,-0.0833865096523346,0.0228814764511231,0.00027478529137331
"PSA","IPTW","ATT",NA,"60","~3","Raw","Yes","Expanded","trees",NA,NA,NA,-0.0447157310162202,0.0205507632024692,0.0296863312911124
"PSA","IPTW","ATT",NA,"60","~3","Raw","Yes","Expanded","trees",NA,"Sample weights",NA,-0.0738756728872818,0.0226766776999515,0.00114238569296947
"PSA","IPTW","ATT",NA,"60","~3","Within-sex SS","No","Expanded","trees",NA,NA,NA,1.00464241005469,0.718193567146849,0.162012294255995
"PSA","IPTW","ATT",NA,"60","~3","Within-sex SS","No","Expanded","trees",NA,"Sample weights",NA,2.3079241245553,0.772535531903468,0.00284680998257361
"PSA","IPTW","ATT",NA,"60","~3","Within-sex SS","Yes","Expanded","trees",NA,NA,NA,0.974649570742054,0.725791734739102,0.179472465800551
"PSA","IPTW","ATT",NA,"60","~3","Within-sex SS","Yes","Expanded","trees",NA,"Sample weights",NA,2.1997644891722,0.785614747232447,0.00516123239288303
"PSA","IPTW","ATE",NA,"70","~1.5","Raw","No","Original","trees",NA,NA,NA,-0.0157672907255611,0.0240463148401913,0.512088315512433
"PSA","IPTW","ATE",NA,"70","~1.5","Raw","No","Original","trees",NA,"Sample weights",NA,-0.0453647551100221,0.0322021643129644,0.159062879616673
"PSA","IPTW","ATE",NA,"70","~1.5","Raw","Yes","Original","trees",NA,NA,NA,-0.00845415280130278,0.0259383095401876,0.744510813128526
"PSA","IPTW","ATE",NA,"70","~1.5","Raw","Yes","Original","trees",NA,"Sample weights",NA,-0.0276865155254536,0.0356333322165251,0.437264951549328
"PSA","IPTW","ATE",NA,"70","~1.5","Within-sex SS","No","Original","trees",NA,NA,NA,-0.1312272962149,0.790694851177432,0.868201683909129
"PSA","IPTW","ATE",NA,"70","~1.5","Within-sex SS","No","Original","trees",NA,"Sample weights",NA,0.772084368955612,0.996209565787579,0.438418485686047
"PSA","IPTW","ATE",NA,"70","~1.5","Within-sex SS","Yes","Original","trees",NA,NA,NA,-0.402738475290022,0.841222671054652,0.632169702932098
"PSA","IPTW","ATE",NA,"70","~1.5","Within-sex SS","Yes","Original","trees",NA,"Sample weights",NA,0.1832619353905,1.07605966644328,0.864786036638298
"PSA","IPTW","ATT",NA,"70","~1.5","Raw","No","Original","trees",NA,NA,NA,0.00654432058570367,0.0235851223244456,0.781442433125525
"PSA","IPTW","ATT",NA,"70","~1.5","Raw","No","Original","trees",NA,"Sample weights",NA,-0.0149829642709873,0.0263676253325147,0.569939463825544
"PSA","IPTW","ATT",NA,"70","~1.5","Raw","Yes","Original","trees",NA,NA,NA,0.00798476462065012,0.0241866625524197,0.741339178094191
"PSA","IPTW","ATT",NA,"70","~1.5","Raw","Yes","Original","trees",NA,"Sample weights",NA,-0.00427505993952658,0.0272265454190448,0.875248071277825
"PSA","IPTW","ATT",NA,"70","~1.5","Within-sex SS","No","Original","trees",NA,NA,NA,-0.86469575910629,0.803043483913068,0.281711758838989
"PSA","IPTW","ATT",NA,"70","~1.5","Within-sex SS","No","Original","trees",NA,"Sample weights",NA,0.0106852172244717,0.904792649158023,0.990578721745404
"PSA","IPTW","ATT",NA,"70","~1.5","Within-sex SS","Yes","Original","trees",NA,NA,NA,-1.15958079716579,0.824253157775055,0.159653159711604
"PSA","IPTW","ATT",NA,"70","~1.5","Within-sex SS","Yes","Original","trees",NA,"Sample weights",NA,-0.473838065162843,0.933400671210324,0.611763664434906
"PSA","IPTW","ATE",NA,"70","~3","Raw","No","Original","trees",NA,NA,NA,-0.0456870314240773,0.0215042163079446,0.0337421113927634
"PSA","IPTW","ATE",NA,"70","~3","Raw","No","Original","trees",NA,"Sample weights",NA,-0.0688998290770977,0.0274668249677327,0.0122017312699109
"PSA","IPTW","ATE",NA,"70","~3","Raw","Yes","Original","trees",NA,NA,NA,-0.0340882211062365,0.0216583057760624,0.115667649051323
"PSA","IPTW","ATE",NA,"70","~3","Raw","Yes","Original","trees",NA,"Sample weights",NA,-0.0501921072597892,0.0277535176739699,0.0706807078300873
"PSA","IPTW","ATE",NA,"70","~3","Within-sex SS","No","Original","trees",NA,NA,NA,1.12524012184933,0.758134558237953,0.137905697729278
"PSA","IPTW","ATE",NA,"70","~3","Within-sex SS","No","Original","trees",NA,"Sample weights",NA,2.06640974633204,0.953001777372192,0.0302507518741848
"PSA","IPTW","ATE",NA,"70","~3","Within-sex SS","Yes","Original","trees",NA,NA,NA,0.718454372002369,0.763418506270724,0.346769127387983
"PSA","IPTW","ATE",NA,"70","~3","Within-sex SS","Yes","Original","trees",NA,"Sample weights",NA,1.34548439181421,0.961863196192043,0.162022264576011
"PSA","IPTW","ATT",NA,"70","~3","Raw","No","Original","trees",NA,NA,NA,-0.0422373539657171,0.022805047664598,0.0641537932533626
"PSA","IPTW","ATT",NA,"70","~3","Raw","No","Original","trees",NA,"Sample weights",NA,-0.0768689636035193,0.0259133327877349,0.00304791934165188
"PSA","IPTW","ATT",NA,"70","~3","Raw","Yes","Original","trees",NA,NA,NA,-0.0398706022741866,0.0232412697070742,0.0864211654171197
"PSA","IPTW","ATT",NA,"70","~3","Raw","Yes","Original","trees",NA,"Sample weights",NA,-0.0762661491864982,0.0271819500957005,0.00507281670809707
"PSA","IPTW","ATT",NA,"70","~3","Within-sex SS","No","Original","trees",NA,NA,NA,0.768452359360762,0.767285742128544,0.316694977542119
"PSA","IPTW","ATT",NA,"70","~3","Within-sex SS","No","Original","trees",NA,"Sample weights",NA,2.12468010389045,0.859432762975566,0.0135105270053618
"PSA","IPTW","ATT",NA,"70","~3","Within-sex SS","Yes","Original","trees",NA,NA,NA,0.571892702324738,0.798602698114748,0.474012256126472
"PSA","IPTW","ATT",NA,"70","~3","Within-sex SS","Yes","Original","trees",NA,"Sample weights",NA,1.99106831784672,0.901611077451398,0.0273459332401799
"PSA","IPTW","ATE",NA,"70","~1.5","Raw","No","Expanded","trees",NA,NA,NA,-0.0119485041083624,0.0230131506318233,0.603675649933677
"PSA","IPTW","ATE",NA,"70","~1.5","Raw","No","Expanded","trees",NA,"Sample weights",NA,-0.0381006434151185,0.0302868083643338,0.208538578741296
"PSA","IPTW","ATE",NA,"70","~1.5","Raw","Yes","Expanded","trees",NA,NA,NA,-0.00329451970064253,0.0245353679330073,0.893198243793805
